"fdate","vdate","geounit","soilm"
"1992-09-01","1992-09-01","BRA.GO.02",279
"1992-09-01","1992-09-01","BRA.GO.03",283.9
"1992-09-01","1992-09-01","BRA.GO.04",306.4
"1992-09-01","1992-09-01","BRA.GO.05",312.5
"1992-09-01","1992-09-01","BRA.MA.01",213.9
"1992-09-01","1992-09-01","BRA.MA.02",257.5
"1992-09-01","1992-09-01","BRA.MA.03",180.8
"1992-09-01","1992-09-01","BRA.MA.04",155.3
"1992-09-01","1992-09-01","BRA.MA.05",181.1
"1992-09-01","1992-09-01","BRA.MG.01",278.6
"1992-09-01","1992-09-01","BRA.MG.02",215.5
"1992-09-01","1992-09-01","BRA.MG.03",275.1
"1992-09-01","1992-09-01","BRA.MG.04",351.5
"1992-09-01","1992-09-01","BRA.MG.05",329.1
"1992-09-01","1992-09-01","BRA.MG.06",278.1
"1992-09-01","1992-09-01","BRA.MG.07",308.5
"1992-09-01","1992-09-01","BRA.MG.08",295.3
"1992-09-01","1992-09-01","BRA.MG.09",361.2
"1992-09-01","1992-09-01","BRA.MG.10",411.6
"1992-09-01","1992-09-01","BRA.MG.11",371.8
"1992-09-01","1992-09-01","BRA.MG.12",365.3
"1992-09-01","1992-09-01","BRA.MS.01",363.6
"1992-09-01","1992-09-01","BRA.MS.02",362.6
"1992-09-01","1992-09-01","BRA.MS.03",416
"1992-09-01","1992-09-01","BRA.MS.04",531.2
"1992-09-01","1992-09-01","BRA.MT.01",339.1
"1992-09-01","1992-09-01","BRA.MT.02",262.5
"1992-09-01","1992-09-01","BRA.MT.03",356.5
"1992-09-01","1992-09-01","BRA.MT.04",309.2
"1992-09-01","1992-09-01","BRA.MT.05",312.7
"1992-09-01","1992-09-01","BRA.PA.01",382.6
"1992-09-01","1992-09-01","BRA.PA.02",418.8
"1992-09-01","1992-09-01","BRA.PA.03",434.9
"1992-09-01","1992-09-01","BRA.PA.04",359.9
"1992-09-01","1992-09-01","BRA.PA.05",322
"1992-09-01","1992-09-01","BRA.PA.06",259.3
"1992-09-01","1992-09-01","BRA.PB.01",162.5
"1992-09-01","1992-09-01","BRA.PB.02",189.9
"1992-09-01","1992-09-01","BRA.PB.03",290.2
"1992-09-01","1992-09-01","BRA.PB.04",438.4
"1992-09-01","1992-09-01","BRA.PE.01",133.9
"1992-09-01","1992-09-01","BRA.PE.02",98.8
"1992-09-01","1992-09-01","BRA.PE.03",328.6
"1992-09-01","1992-09-01","BRA.PE.04",528
"1992-09-01","1992-09-01","BRA.PE.05",543.1
"1992-09-01","1992-09-01","BRA.PI.01",143.6
"1992-09-01","1992-09-01","BRA.PI.02",133.9
"1992-09-01","1992-09-01","BRA.PI.03",141.7
"1992-09-01","1992-09-01","BRA.PI.04",82.4
"1992-09-01","1992-09-01","BRA.PR.01",543.5
"1992-09-01","1992-09-01","BRA.PR.02",598.1
"1992-09-01","1992-09-01","BRA.PR.03",554.9
"1992-09-01","1992-09-01","BRA.PR.04",505.3
"1992-09-01","1992-09-01","BRA.PR.05",562.9
"1992-09-01","1992-09-01","BRA.PR.06",628.4
"1992-09-01","1992-09-01","BRA.PR.07",647.4
"1992-09-01","1992-09-01","BRA.PR.08",652
"1992-09-01","1992-09-01","BRA.PR.09",624.5
"1992-09-01","1992-09-01","BRA.PR.10",581.6
"1992-09-01","1992-09-01","BRA.RJ.01",372.1
"1992-09-01","1992-09-01","BRA.RJ.02",349.7
"1992-09-01","1992-09-01","BRA.RJ.03",385.2
"1992-09-01","1992-09-01","BRA.RJ.04",512.6
"1992-09-01","1992-09-01","BRA.RJ.05",425.2
"1992-09-01","1992-09-01","BRA.RJ.06",404.9
"1992-09-01","1992-09-01","BRA.RN.01",125.1
"1992-09-01","1992-09-01","BRA.RN.02",123.3
"1992-09-01","1992-09-01","BRA.RN.03",220.5
"1992-09-01","1992-09-01","BRA.RN.04",372.7
"1992-09-01","1992-09-01","BRA.RO.01",345.5
"1992-09-01","1992-09-01","BRA.RO.02",348.5
"1992-09-01","1992-09-01","BRA.RR.01",521.1
"1992-09-01","1992-09-01","BRA.RR.02",515.6
"1992-09-01","1992-09-01","BRA.RS.01",629.3
"1992-09-01","1992-09-01","BRA.RS.02",633.1
"1992-09-01","1992-09-01","BRA.RS.03",589.6
"1992-09-01","1992-09-01","BRA.RS.04",623
"1992-09-01","1992-09-01","BRA.RS.05",581.6
"1992-09-01","1992-09-01","BRA.RS.06",573.2
"1992-09-01","1992-09-01","BRA.RS.07",598.3
"1992-09-01","1992-09-01","BRA.SC.01",647.9
"1992-09-01","1992-09-01","BRA.SC.02",617.8
"1992-09-01","1992-09-01","BRA.SC.03",632.2
"1992-09-01","1992-09-01","BRA.SC.04",613.9
"1992-09-01","1992-09-01","BRA.SC.05",589.4
"1992-09-01","1992-09-01","BRA.SC.06",569.1
"1992-09-01","1992-09-01","BRA.SE.01",300.6
"1992-09-01","1992-09-01","BRA.SE.02",407.2
"1992-09-01","1992-09-01","BRA.SE.03",470.5
"1992-09-01","1992-09-01","BRA.SP.01",356.8
"1992-09-01","1992-09-01","BRA.SP.02",370.8
"1992-09-01","1992-09-01","BRA.SP.03",390.9
"1992-09-01","1992-09-01","BRA.SP.04",403.8
"1992-09-01","1992-09-01","BRA.SP.05",385.5
"1992-09-01","1992-09-01","BRA.SP.06",377.1
"1992-09-01","1992-09-01","BRA.SP.07",393.4
"1992-09-01","1992-09-01","BRA.SP.08",459.6
"1992-09-01","1992-09-01","BRA.SP.09",416.4
"1992-09-01","1992-09-01","BRA.SP.10",454.1
"1992-09-01","1992-09-01","BRA.SP.11",443.9
"1992-09-01","1992-09-01","BRA.SP.12",412.1
"1992-09-01","1992-09-01","BRA.SP.13",438.4
"1992-09-01","1992-09-01","BRA.SP.14",502.5
"1992-09-01","1992-09-01","BRA.SP.15",460.2
"1992-09-01","1992-09-01","BRA.TO.01",209.2
"1992-09-01","1992-09-01","BRA.TO.02",209
"1992-10-01","1992-10-01","BRA.AC.01",377.1
"1992-10-01","1992-10-01","BRA.AC.02",405.8
"1992-10-01","1992-10-01","BRA.AL.01",155.8
"1992-10-01","1992-10-01","BRA.AL.02",316.6
"1992-10-01","1992-10-01","BRA.AL.03",465.3
"1992-10-01","1992-10-01","BRA.AM.01",531.9
"1992-10-01","1992-10-01","BRA.AM.02",518.3
"1992-10-01","1992-10-01","BRA.AM.03",415.5
"1992-10-01","1992-10-01","BRA.AM.04",413.3
"1992-10-01","1992-10-01","BRA.AP.01",346.3
"1992-10-01","1992-10-01","BRA.AP.02",342.2
"1992-10-01","1992-10-01","BRA.BA.01",224.5
"1992-10-01","1992-10-01","BRA.BA.02",107.5
"1992-10-01","1992-10-01","BRA.BA.03",226.4
"1992-10-01","1992-10-01","BRA.BA.04",204.9
"1992-10-01","1992-10-01","BRA.BA.05",388.7
"1992-10-01","1992-10-01","BRA.BA.06",240.6
"1992-10-01","1992-10-01","BRA.BA.07",463.2
"1992-10-01","1992-10-01","BRA.CE.01",96.1
"1992-10-01","1992-10-01","BRA.CE.02",112
"1992-10-01","1992-10-01","BRA.CE.03",151.8
"1992-10-01","1992-10-01","BRA.CE.04",90.2
"1992-10-01","1992-10-01","BRA.CE.05",96.2
"1992-10-01","1992-10-01","BRA.CE.06",134.4
"1992-10-01","1992-10-01","BRA.CE.07",134.5
"1992-10-01","1992-10-01","BRA.DF.01",390.5
"1992-10-01","1992-10-01","BRA.ES.01",400.4
"1992-10-01","1992-10-01","BRA.ES.02",442.2
"1992-10-01","1992-10-01","BRA.ES.03",446.3
"1992-10-01","1992-10-01","BRA.ES.04",430.5
"1992-10-01","1992-10-01","BRA.GO.01",302.8
"1992-10-01","1992-10-01","BRA.GO.02",338.9
"1992-10-01","1992-10-01","BRA.GO.03",361.5
"1992-10-01","1992-10-01","BRA.GO.04",366
"1992-10-01","1992-10-01","BRA.GO.05",380.2
"1992-10-01","1992-10-01","BRA.MA.01",168.5
"1992-10-01","1992-10-01","BRA.MA.02",207.8
"1992-10-01","1992-10-01","BRA.MA.03",149.4
"1992-10-01","1992-10-01","BRA.MA.04",124.1
"1992-10-01","1992-10-01","BRA.MA.05",185
"1992-10-01","1992-10-01","BRA.MG.01",323.6
"1992-10-01","1992-10-01","BRA.MG.02",242.8
"1992-10-01","1992-10-01","BRA.MG.03",294.3
"1992-10-01","1992-10-01","BRA.MG.04",402.8
"1992-10-01","1992-10-01","BRA.MG.05",408.8
"1992-10-01","1992-10-01","BRA.MG.06",331.3
"1992-10-01","1992-10-01","BRA.MG.07",361.3
"1992-10-01","1992-10-01","BRA.MG.08",360.6
"1992-10-01","1992-10-01","BRA.MG.09",433.9
"1992-10-01","1992-10-01","BRA.MG.10",494
"1992-10-01","1992-10-01","BRA.MG.11",432.2
"1992-10-01","1992-10-01","BRA.MG.12",422.6
"1992-10-01","1992-10-01","BRA.MS.01",396.2
"1992-10-01","1992-10-01","BRA.MS.02",430.6
"1992-10-01","1992-10-01","BRA.MS.03",482
"1992-10-01","1992-10-01","BRA.MS.04",564.4
"1992-10-01","1992-10-01","BRA.MT.01",400.6
"1992-10-01","1992-10-01","BRA.MT.02",334.7
"1992-10-01","1992-10-01","BRA.MT.03",399.1
"1992-10-01","1992-10-01","BRA.MT.04",369.1
"1992-10-01","1992-10-01","BRA.MT.05",380.3
"1992-10-01","1992-10-01","BRA.PA.01",311.6
"1992-10-01","1992-10-01","BRA.PA.02",339.2
"1992-10-01","1992-10-01","BRA.PA.03",356.1
"1992-10-01","1992-10-01","BRA.PA.04",291.4
"1992-10-01","1992-10-01","BRA.PA.05",327.6
"1992-10-01","1992-10-01","BRA.PA.06",263
"1992-10-01","1992-10-01","BRA.PB.01",129.5
"1992-10-01","1992-10-01","BRA.PB.02",161.4
"1992-10-01","1992-10-01","BRA.PB.03",240.8
"1992-10-01","1992-10-01","BRA.PB.04",359.4
"1992-10-01","1992-10-01","BRA.PE.01",107.9
"1992-10-01","1992-10-01","BRA.PE.02",78.2
"1992-10-01","1992-10-01","BRA.PE.03",289
"1992-10-01","1992-10-01","BRA.PE.04",469.6
"1992-10-01","1992-10-01","BRA.PE.05",477.4
"1992-10-01","1992-10-01","BRA.PI.01",106.6
"1992-10-01","1992-10-01","BRA.PI.02",102.4
"1992-10-01","1992-10-01","BRA.PI.03",138.2
"1992-10-01","1992-10-01","BRA.PI.04",63.7
"1992-10-01","1992-10-01","BRA.PR.01",558.9
"1992-10-01","1992-10-01","BRA.PR.02",598.2
"1992-10-01","1992-10-01","BRA.PR.03",571.2
"1992-10-01","1992-10-01","BRA.PR.04",540.3
"1992-10-01","1992-10-01","BRA.PR.05",563.3
"1992-10-01","1992-10-01","BRA.PR.06",617.9
"1992-10-01","1992-10-01","BRA.PR.07",636
"1992-10-01","1992-10-01","BRA.PR.08",641.1
"1992-10-01","1992-10-01","BRA.PR.09",598.3
"1992-10-01","1992-10-01","BRA.PR.10",559.2
"1992-10-01","1992-10-01","BRA.RJ.01",425.7
"1992-10-01","1992-10-01","BRA.RJ.02",399.6
"1992-10-01","1992-10-01","BRA.RJ.03",443.9
"1992-10-01","1992-10-01","BRA.RJ.04",547.7
"1992-10-01","1992-10-01","BRA.RJ.05",479.3
"1992-10-01","1992-10-01","BRA.RJ.06",452.6
"1992-10-01","1992-10-01","BRA.RN.01",96.3
"1992-10-01","1992-10-01","BRA.RN.02",96.8
"1992-10-01","1992-10-01","BRA.RN.03",172
"1992-10-01","1992-10-01","BRA.RN.04",292.9
"1992-10-01","1992-10-01","BRA.RO.01",372.5
"1992-10-01","1992-10-01","BRA.RO.02",400.2
"1992-10-01","1992-10-01","BRA.RR.01",432.9
"1992-10-01","1992-10-01","BRA.RR.02",434
"1992-10-01","1992-10-01","BRA.RS.01",623.7
"1992-10-01","1992-10-01","BRA.RS.02",595.7
"1992-10-01","1992-10-01","BRA.RS.03",590.6
"1992-10-01","1992-10-01","BRA.RS.04",609.2
"1992-10-01","1992-10-01","BRA.RS.05",562.5
"1992-10-01","1992-10-01","BRA.RS.06",557.9
"1992-10-01","1992-10-01","BRA.RS.07",576.2
"1992-10-01","1992-10-01","BRA.SC.01",623.8
"1992-10-01","1992-10-01","BRA.SC.02",577.3
"1992-10-01","1992-10-01","BRA.SC.03",587.5
"1992-10-01","1992-10-01","BRA.SC.04",563.8
"1992-10-01","1992-10-01","BRA.SC.05",541.5
"1992-10-01","1992-10-01","BRA.SC.06",533.1
"1992-10-01","1992-10-01","BRA.SE.01",255.4
"1992-10-01","1992-10-01","BRA.SE.02",349.3
"1992-10-01","1992-10-01","BRA.SE.03",411.1
"1992-10-01","1992-10-01","BRA.SP.01",425.9
"1992-10-01","1992-10-01","BRA.SP.02",468.8
"1992-10-01","1992-10-01","BRA.SP.03",441.5
"1992-10-01","1992-10-01","BRA.SP.04",456.4
"1992-10-01","1992-10-01","BRA.SP.05",447.5
"1992-10-01","1992-10-01","BRA.SP.06",431.8
"1992-10-01","1992-10-01","BRA.SP.07",483
"1992-10-01","1992-10-01","BRA.SP.08",495.1
"1992-10-01","1992-10-01","BRA.SP.09",457.8
"1992-10-01","1992-10-01","BRA.SP.10",498.8
"1992-10-01","1992-10-01","BRA.SP.11",479.2
"1992-10-01","1992-10-01","BRA.SP.12",467.5
"1992-10-01","1992-10-01","BRA.SP.13",490.6
"1992-10-01","1992-10-01","BRA.SP.14",517.3
"1992-10-01","1992-10-01","BRA.SP.15",522.8
"1992-10-01","1992-10-01","BRA.TO.01",252.6
"1992-10-01","1992-10-01","BRA.TO.02",235.4
"1992-11-01","1992-11-01","BRA.AC.01",434.4
"1992-11-01","1992-11-01","BRA.AC.02",432.7
"1992-11-01","1992-11-01","BRA.AL.01",122.5
"1992-11-01","1992-11-01","BRA.AL.02",254.5
"1992-11-01","1992-11-01","BRA.AL.03",381.4
"1992-11-01","1992-11-01","BRA.AM.01",524.8
"1992-11-01","1992-11-01","BRA.AM.02",543.4
"1992-11-01","1992-11-01","BRA.AM.03",426.6
"1992-11-01","1992-11-01","BRA.AM.04",459.3
"1992-11-01","1992-11-01","BRA.AP.01",297.6
"1992-11-01","1992-11-01","BRA.AP.02",294.7
"1992-11-01","1992-11-01","BRA.BA.01",333.2
"1992-11-01","1992-11-01","BRA.BA.02",140.9
"1992-11-01","1992-11-01","BRA.BA.03",231.5
"1992-11-01","1992-11-01","BRA.BA.04",175.2
"1992-11-01","1992-11-01","BRA.BA.05",343.3
"1992-11-01","1992-11-01","BRA.BA.06",274.8
"1992-11-01","1992-11-01","BRA.BA.07",481.8
"1992-11-01","1992-11-01","BRA.CE.01",72.4
"1992-11-01","1992-11-01","BRA.CE.02",86.8
"1992-11-01","1992-11-01","BRA.CE.03",117.7
"1992-11-01","1992-11-01","BRA.CE.04",68
"1992-11-01","1992-11-01","BRA.CE.05",73.2
"1992-11-01","1992-11-01","BRA.CE.06",103.2
"1992-11-01","1992-11-01","BRA.CE.07",109.1
"1992-11-01","1992-11-01","BRA.DF.01",519.9
"1992-11-01","1992-11-01","BRA.ES.01",491.3
"1992-11-01","1992-11-01","BRA.ES.02",509.3
"1992-11-01","1992-11-01","BRA.ES.03",533.4
"1992-11-01","1992-11-01","BRA.ES.04",496.8
"1992-11-01","1992-11-01","BRA.GO.01",400.9
"1992-11-01","1992-11-01","BRA.GO.02",459.1
"1992-11-01","1992-11-01","BRA.GO.03",475.4
"1992-11-01","1992-11-01","BRA.GO.04",498.8
"1992-11-01","1992-11-01","BRA.GO.05",465.9
"1992-11-01","1992-11-01","BRA.MA.01",140.2
"1992-11-01","1992-11-01","BRA.MA.02",194.8
"1992-11-01","1992-11-01","BRA.MA.03",159.7
"1992-11-01","1992-11-01","BRA.MA.04",123.9
"1992-11-01","1992-11-01","BRA.MA.05",266.1
"1992-11-01","1992-11-01","BRA.MG.01",479.2
"1992-11-01","1992-11-01","BRA.MG.02",364.7
"1992-11-01","1992-11-01","BRA.MG.03",392.7
"1992-11-01","1992-11-01","BRA.MG.04",508.1
"1992-11-01","1992-11-01","BRA.MG.05",493.9
"1992-11-01","1992-11-01","BRA.MG.06",418.5
"1992-11-01","1992-11-01","BRA.MG.07",474.1
"1992-11-01","1992-11-01","BRA.MG.08",479.6
"1992-11-01","1992-11-01","BRA.MG.09",501.2
"1992-11-01","1992-11-01","BRA.MG.10",546.4
"1992-11-01","1992-11-01","BRA.MG.11",499.3
"1992-11-01","1992-11-01","BRA.MG.12",510.6
"1992-11-01","1992-11-01","BRA.MS.01",419.4
"1992-11-01","1992-11-01","BRA.MS.02",467.7
"1992-11-01","1992-11-01","BRA.MS.03",501.5
"1992-11-01","1992-11-01","BRA.MS.04",560.6
"1992-11-01","1992-11-01","BRA.MT.01",470.3
"1992-11-01","1992-11-01","BRA.MT.02",433.8
"1992-11-01","1992-11-01","BRA.MT.03",459
"1992-11-01","1992-11-01","BRA.MT.04",423.3
"1992-11-01","1992-11-01","BRA.MT.05",461.7
"1992-11-01","1992-11-01","BRA.PA.01",284.8
"1992-11-01","1992-11-01","BRA.PA.02",291.3
"1992-11-01","1992-11-01","BRA.PA.03",304.7
"1992-11-01","1992-11-01","BRA.PA.04",251.1
"1992-11-01","1992-11-01","BRA.PA.05",359.4
"1992-11-01","1992-11-01","BRA.PA.06",305.1
"1992-11-01","1992-11-01","BRA.PB.01",101.2
"1992-11-01","1992-11-01","BRA.PB.02",129.4
"1992-11-01","1992-11-01","BRA.PB.03",195.4
"1992-11-01","1992-11-01","BRA.PB.04",291.7
"1992-11-01","1992-11-01","BRA.PE.01",90.2
"1992-11-01","1992-11-01","BRA.PE.02",70.9
"1992-11-01","1992-11-01","BRA.PE.03",236.1
"1992-11-01","1992-11-01","BRA.PE.04",393
"1992-11-01","1992-11-01","BRA.PE.05",402.7
"1992-11-01","1992-11-01","BRA.PI.01",80.3
"1992-11-01","1992-11-01","BRA.PI.02",85
"1992-11-01","1992-11-01","BRA.PI.03",190.8
"1992-11-01","1992-11-01","BRA.PI.04",69.8
"1992-11-01","1992-11-01","BRA.PR.01",530.6
"1992-11-01","1992-11-01","BRA.PR.02",586.1
"1992-11-01","1992-11-01","BRA.PR.03",553.3
"1992-11-01","1992-11-01","BRA.PR.04",536.9
"1992-11-01","1992-11-01","BRA.PR.05",554.5
"1992-11-01","1992-11-01","BRA.PR.06",607.6
"1992-11-01","1992-11-01","BRA.PR.07",629.3
"1992-11-01","1992-11-01","BRA.PR.08",621.7
"1992-11-01","1992-11-01","BRA.PR.09",582.6
"1992-11-01","1992-11-01","BRA.PR.10",547.2
"1992-11-01","1992-11-01","BRA.RJ.01",490.4
"1992-11-01","1992-11-01","BRA.RJ.02",438.1
"1992-11-01","1992-11-01","BRA.RJ.03",509.6
"1992-11-01","1992-11-01","BRA.RJ.04",578.4
"1992-11-01","1992-11-01","BRA.RJ.05",558.7
"1992-11-01","1992-11-01","BRA.RJ.06",516.3
"1992-11-01","1992-11-01","BRA.RN.01",74.3
"1992-11-01","1992-11-01","BRA.RN.02",75.7
"1992-11-01","1992-11-01","BRA.RN.03",138.4
"1992-11-01","1992-11-01","BRA.RN.04",242.7
"1992-11-01","1992-11-01","BRA.RO.01",423.5
"1992-11-01","1992-11-01","BRA.RO.02",470.7
"1992-11-01","1992-11-01","BRA.RR.01",392.8
"1992-11-01","1992-11-01","BRA.RR.02",384.8
"1992-11-01","1992-11-01","BRA.RS.01",609.2
"1992-11-01","1992-11-01","BRA.RS.02",556
"1992-11-01","1992-11-01","BRA.RS.03",559.3
"1992-11-01","1992-11-01","BRA.RS.04",560.5
"1992-11-01","1992-11-01","BRA.RS.05",514.5
"1992-11-01","1992-11-01","BRA.RS.06",517.4
"1992-11-01","1992-11-01","BRA.RS.07",526.4
"1992-11-01","1992-11-01","BRA.SC.01",613.1
"1992-11-01","1992-11-01","BRA.SC.02",558.7
"1992-11-01","1992-11-01","BRA.SC.03",561.2
"1992-11-01","1992-11-01","BRA.SC.04",535.2
"1992-11-01","1992-11-01","BRA.SC.05",508.6
"1992-11-01","1992-11-01","BRA.SC.06",493.7
"1992-11-01","1992-11-01","BRA.SE.01",202.4
"1992-11-01","1992-11-01","BRA.SE.02",287.9
"1992-11-01","1992-11-01","BRA.SE.03",352.7
"1992-11-01","1992-11-01","BRA.SP.01",463.9
"1992-11-01","1992-11-01","BRA.SP.02",525.7
"1992-11-01","1992-11-01","BRA.SP.03",449
"1992-11-01","1992-11-01","BRA.SP.04",484.6
"1992-11-01","1992-11-01","BRA.SP.05",477.9
"1992-11-01","1992-11-01","BRA.SP.06",484
"1992-11-01","1992-11-01","BRA.SP.07",548.8
"1992-11-01","1992-11-01","BRA.SP.08",473.6
"1992-11-01","1992-11-01","BRA.SP.09",464.5
"1992-11-01","1992-11-01","BRA.SP.10",500.3
"1992-11-01","1992-11-01","BRA.SP.11",506.2
"1992-11-01","1992-11-01","BRA.SP.12",515.7
"1992-11-01","1992-11-01","BRA.SP.13",545.8
"1992-11-01","1992-11-01","BRA.SP.14",537.9
"1992-11-01","1992-11-01","BRA.SP.15",578.8
"1992-11-01","1992-11-01","BRA.TO.01",349.6
"1992-11-01","1992-11-01","BRA.TO.02",354.3
"1992-12-01","1992-12-01","BRA.AC.01",523
"1992-12-01","1992-12-01","BRA.AC.02",507.4
"1992-12-01","1992-12-01","BRA.AL.01",126.5
"1992-12-01","1992-12-01","BRA.AL.02",210.7
"1992-12-01","1992-12-01","BRA.AL.03",299.7
"1992-12-01","1992-12-01","BRA.AM.01",537.3
"1992-12-01","1992-12-01","BRA.AM.02",580.5
"1992-12-01","1992-12-01","BRA.AM.03",481.3
"1992-12-01","1992-12-01","BRA.AM.04",531.9
"1992-12-01","1992-12-01","BRA.AP.01",346.1
"1992-12-01","1992-12-01","BRA.AP.02",303.3
"1992-12-01","1992-12-01","BRA.BA.01",498.8
"1992-12-01","1992-12-01","BRA.BA.02",212.5
"1992-12-01","1992-12-01","BRA.BA.03",276
"1992-12-01","1992-12-01","BRA.BA.04",181.3
"1992-12-01","1992-12-01","BRA.BA.05",346.7
"1992-12-01","1992-12-01","BRA.BA.06",358.8
"1992-12-01","1992-12-01","BRA.BA.07",514.7
"1992-12-01","1992-12-01","BRA.CE.01",55.5
"1992-12-01","1992-12-01","BRA.CE.02",66.5
"1992-12-01","1992-12-01","BRA.CE.03",89.5
"1992-12-01","1992-12-01","BRA.CE.04",51.7
"1992-12-01","1992-12-01","BRA.CE.05",55.6
"1992-12-01","1992-12-01","BRA.CE.06",79.2
"1992-12-01","1992-12-01","BRA.CE.07",90
"1992-12-01","1992-12-01","BRA.DF.01",613.2
"1992-12-01","1992-12-01","BRA.ES.01",571.3
"1992-12-01","1992-12-01","BRA.ES.02",558.9
"1992-12-01","1992-12-01","BRA.ES.03",577.1
"1992-12-01","1992-12-01","BRA.ES.04",548.6
"1992-12-01","1992-12-01","BRA.GO.01",525.2
"1992-12-01","1992-12-01","BRA.GO.02",614.1
"1992-12-01","1992-12-01","BRA.GO.03",586.8
"1992-12-01","1992-12-01","BRA.GO.04",613.3
"1992-12-01","1992-12-01","BRA.GO.05",524.8
"1992-12-01","1992-12-01","BRA.MA.01",134.2
"1992-12-01","1992-12-01","BRA.MA.02",213.6
"1992-12-01","1992-12-01","BRA.MA.03",200
"1992-12-01","1992-12-01","BRA.MA.04",164.2
"1992-12-01","1992-12-01","BRA.MA.05",393.8
"1992-12-01","1992-12-01","BRA.MG.01",603.1
"1992-12-01","1992-12-01","BRA.MG.02",526.4
"1992-12-01","1992-12-01","BRA.MG.03",527
"1992-12-01","1992-12-01","BRA.MG.04",614.3
"1992-12-01","1992-12-01","BRA.MG.05",544.8
"1992-12-01","1992-12-01","BRA.MG.06",515.6
"1992-12-01","1992-12-01","BRA.MG.07",593.4
"1992-12-01","1992-12-01","BRA.MG.08",582.3
"1992-12-01","1992-12-01","BRA.MG.09",575.3
"1992-12-01","1992-12-01","BRA.MG.10",559.9
"1992-12-01","1992-12-01","BRA.MG.11",544.6
"1992-12-01","1992-12-01","BRA.MG.12",578
"1992-12-01","1992-12-01","BRA.MS.01",435.6
"1992-12-01","1992-12-01","BRA.MS.02",476
"1992-12-01","1992-12-01","BRA.MS.03",478.1
"1992-12-01","1992-12-01","BRA.MS.04",517.8
"1992-12-01","1992-12-01","BRA.MT.01",567.2
"1992-12-01","1992-12-01","BRA.MT.02",553.1
"1992-12-01","1992-12-01","BRA.MT.03",520.6
"1992-12-01","1992-12-01","BRA.MT.04",474.7
"1992-12-01","1992-12-01","BRA.MT.05",520.3
"1992-12-01","1992-12-01","BRA.PA.01",287.5
"1992-12-01","1992-12-01","BRA.PA.02",280.4
"1992-12-01","1992-12-01","BRA.PA.03",285.7
"1992-12-01","1992-12-01","BRA.PA.04",238.8
"1992-12-01","1992-12-01","BRA.PA.05",441.4
"1992-12-01","1992-12-01","BRA.PA.06",390.6
"1992-12-01","1992-12-01","BRA.PB.01",81.2
"1992-12-01","1992-12-01","BRA.PB.02",103.2
"1992-12-01","1992-12-01","BRA.PB.03",152.5
"1992-12-01","1992-12-01","BRA.PB.04",228
"1992-12-01","1992-12-01","BRA.PE.01",85.3
"1992-12-01","1992-12-01","BRA.PE.02",85.9
"1992-12-01","1992-12-01","BRA.PE.03",190.1
"1992-12-01","1992-12-01","BRA.PE.04",314.1
"1992-12-01","1992-12-01","BRA.PE.05",325.3
"1992-12-01","1992-12-01","BRA.PI.01",68.2
"1992-12-01","1992-12-01","BRA.PI.02",92.6
"1992-12-01","1992-12-01","BRA.PI.03",281.1
"1992-12-01","1992-12-01","BRA.PI.04",102.9
"1992-12-01","1992-12-01","BRA.PR.01",477.6
"1992-12-01","1992-12-01","BRA.PR.02",535.7
"1992-12-01","1992-12-01","BRA.PR.03",511.8
"1992-12-01","1992-12-01","BRA.PR.04",497.5
"1992-12-01","1992-12-01","BRA.PR.05",514.8
"1992-12-01","1992-12-01","BRA.PR.06",559.2
"1992-12-01","1992-12-01","BRA.PR.07",576
"1992-12-01","1992-12-01","BRA.PR.08",583.4
"1992-12-01","1992-12-01","BRA.PR.09",552.9
"1992-12-01","1992-12-01","BRA.PR.10",515.5
"1992-12-01","1992-12-01","BRA.RJ.01",536.6
"1992-12-01","1992-12-01","BRA.RJ.02",472.4
"1992-12-01","1992-12-01","BRA.RJ.03",551.7
"1992-12-01","1992-12-01","BRA.RJ.04",586.6
"1992-12-01","1992-12-01","BRA.RJ.05",589.1
"1992-12-01","1992-12-01","BRA.RJ.06",541.7
"1992-12-01","1992-12-01","BRA.RN.01",57.2
"1992-12-01","1992-12-01","BRA.RN.02",58.4
"1992-12-01","1992-12-01","BRA.RN.03",108.2
"1992-12-01","1992-12-01","BRA.RN.04",195.8
"1992-12-01","1992-12-01","BRA.RO.01",503.4
"1992-12-01","1992-12-01","BRA.RO.02",562.3
"1992-12-01","1992-12-01","BRA.RR.01",369.9
"1992-12-01","1992-12-01","BRA.RR.02",361
"1992-12-01","1992-12-01","BRA.RS.01",558.6
"1992-12-01","1992-12-01","BRA.RS.02",525.5
"1992-12-01","1992-12-01","BRA.RS.03",501.9
"1992-12-01","1992-12-01","BRA.RS.04",511.2
"1992-12-01","1992-12-01","BRA.RS.05",467
"1992-12-01","1992-12-01","BRA.RS.06",461.3
"1992-12-01","1992-12-01","BRA.RS.07",476.1
"1992-12-01","1992-12-01","BRA.SC.01",576.2
"1992-12-01","1992-12-01","BRA.SC.02",523.4
"1992-12-01","1992-12-01","BRA.SC.03",532
"1992-12-01","1992-12-01","BRA.SC.04",496.4
"1992-12-01","1992-12-01","BRA.SC.05",474
"1992-12-01","1992-12-01","BRA.SC.06",457.6
"1992-12-01","1992-12-01","BRA.SE.01",194.7
"1992-12-01","1992-12-01","BRA.SE.02",262.7
"1992-12-01","1992-12-01","BRA.SE.03",327.9
"1992-12-01","1992-12-01","BRA.SP.01",462.7
